stock1,stock2,hedge_ratio,pvalue,test_stat
ETR,XEL,1.1147635284749737,0.0006878702374293602,-4.649648133272483
COP,EXC,-1.4737385447166271,0.0006890475474427805,-4.649212338509443
BSX,SYK,0.23957632711843754,0.0006932458226823944,-4.647663977578169
STZ,NEE,-2.7264273650072384,0.0006935012056157827,-4.64757007477854
REG,WBD,-0.14520409857140137,0.0006940097987855404,-4.647383164865903
ALL,VTR,0.7775089101814051,0.0006960198789910351,-4.6466457107781896
AVB,L,-1.6103514079168895,0.0006975524587421898,-4.64608478506938
XOM,MDT,0.5962661247401989,0.0007001106858046979,-4.645151047277065
MSCI,NI,-2.2517683289604427,0.0007009326549748007,-4.644851714119839
REG,ZTS,0.07204981600500601,0.000701577223482226,-4.644617214977836
ALL,APH,0.13916079259030342,0.0007016779822845673,-4.644580576429895
L,UDR,-2.0787883622201,0.0007035418176286089,-4.643903727274904
O,CRM,-0.040700663430747984,0.0007047413919749167,-4.643468994479775
FSLR,STX,0.6146777662705901,0.0007075325594036869,-4.642460144957503
DVN,PFG,0.3910958003803619,0.0007078182079820197,-4.642357110212484
CI,IVZ,-3.8528992121078165,0.0007079720496690632,-4.642301635005564
MSCI,NKE,1.0823447499756838,0.000710629079821423,-4.641345295202641
EXR,WDAY,0.39439294694776694,0.0007190801859781397,-4.638325692460788
KMI,YUM,-0.03895269114817763,0.000720148270651669,-4.637946439524551
ATO,ESS,-0.4888122993142551,0.0007232315103765408,-4.636854608025246
LVS,PH,0.10759251335645854,0.0007249181536579277,-4.636259186222829
IP,MCK,-0.06654837561592623,0.000726611051922434,-4.635662863838437
MRNA,MSCI,0.11975448936801353,0.0007286622605869891,-4.634942073536165
BMY,TRGP,0.2786504422702342,0.0007288599132360387,-4.634872719559771
COP,GPN,0.3408661024816734,0.0007354325049054025,-4.632576480885957
D,GE,0.056057794832842525,0.0007356208182069846,-4.632510975185788
STZ,KMB,1.2847494954909449,0.0007398316962341508,-4.631050300518416
PNW,UAL,-0.11149236176146861,0.0007402141803936797,-4.630918011126672
FE,HRL,-0.735351767231033,0.0007418707119176643,-4.630345808635735
CVS,PAYX,-0.42246035785715286,0.0007428925742667126,-4.629993433132942
DUK,GWW,-0.06580879514505321,0.0007441665708833057,-4.629554749662478
REG,LUV,-0.207522129023537,0.0007445148358914447,-4.629434952113371
AFL,EIX,0.35579313655600275,0.0007459670157954124,-4.6289359923369
ALL,SBUX,-0.33521885746964764,0.0007476037345128087,-4.628374718722388
MSCI,ON,1.2540640236994225,0.0007487640803792854,-4.627977504578618
EQR,LDOS,-0.15672500342558932,0.0007503654356000988,-4.6274302709124
ALL,TPL,-0.013858633072487112,0.0007511942035419875,-4.627147485345305
ALL,WELL,0.24511419060726963,0.0007533786691155546,-4.62640352124298
CAG,JCI,-0.22796404435516632,0.0007554352558315536,-4.62570495821837
MSCI,PNC,0.6218964632962559,0.0007563687554506044,-4.625388464586523
CI,IQV,-0.5854245866811877,0.0007574199262033165,-4.6250325145850395
AFL,SYK,-0.0993196702969016,0.0007677776375596133,-4.621549757513194
AEE,IT,-0.023365160577937957,0.0007699704540636536,-4.620818090234854
EG,ROK,-0.1941905142150345,0.0007700034114200071,-4.6208071084330555
AMT,AAPL,-0.5224726981770632,0.0007729128953727581,-4.61983936722393
PNW,PNC,-0.10364480355809609,0.0007734295148157098,-4.6196678889678084
ALL,BAX,-0.6244102665846503,0.0007735985285305774,-4.619611812651062
AMP,PPG,3.753374611686315,0.0007741553285905938,-4.619427155746591
EG,RTX,-0.42647731070512684,0.0007832136489165115,-4.616440445340743
DVA,ROL,-3.5108698001748535,0.0007838025863916311,-4.616247385375298
COP,MAS,0.6418438405434245,0.0007843608857348025,-4.616064494615791
PNW,TSLA,-0.021635259106340742,0.0007851230452484422,-4.6158150194210075
FISV,HII,-1.0826745741999297,0.0007867891190939252,-4.615270459639466
AEP,CMCSA,-2.0130981903285208,0.0007868457060176701,-4.615251983097239
IVZ,INVH,-1.5899809934240434,0.0007874721909573091,-4.615047508981427
XOM,IQV,0.12099961218734281,0.000790774288199428,-4.6139722773444465
AKAM,DTE,-0.9397141020743509,0.0007923325196448357,-4.613466347672881
CSCO,CPRT,-0.7789616778247154,0.0007945661735586875,-4.612742747050264
ATO,UDR,-2.854581413163797,0.0007956977337811239,-4.612376902183641
DLR,TSN,-2.673765506396591,0.0007959098444782055,-4.612308379003227
D,URI,0.019820316816548934,0.0008014650875831635,-4.610519812148499
IP,STE,-0.2925533310462483,0.0008049130688306603,-4.6094155426934265
L,MMC,-0.3394902778414927,0.0008075901376080033,-4.608561227191218
CAG,D,-0.9818202490637755,0.0008122325731155467,-4.607085997970017
HOLX,INVH,-2.0374978574243685,0.00081360713888156,-4.606650719604809
GILD,GDDY,-0.2954893978128633,0.000815001570436012,-4.606209854959098
ES,MPWR,0.027717942601326245,0.0008181265297918325,-4.605224430089363
HOLX,PGR,-0.23210885845948026,0.0008195118239871879,-4.604788720730956
AVY,PPL,-3.749719838632063,0.0008203071124257164,-4.604538894960131
PNW,QCOM,-0.11870036488580553,0.0008225085997362858,-4.603848520136962
COP,SWK,0.47116166713956675,0.0008252498322260994,-4.602991303453799
AFL,NWS,-0.9032469887558957,0.0008285622936117271,-4.601959013995066
XOM,GM,0.3244646050999147,0.0008330810832897633,-4.600557012625531
DTE,PRU,-0.7172795402886543,0.0008331010667711808,-4.600550828402904
AEE,CMCSA,-0.7610854496832146,0.0008337525322013242,-4.600349297705159
STZ,EA,-0.6574099056507335,0.0008370727236401677,-4.599324486499379
CBOE,CLX,-0.9319408629755153,0.0008386636990772672,-4.598834766236425
MSCI,SNA,0.6303437741406309,0.0008387450693093731,-4.598809742988828
ALL,DLTR,0.17678064559150797,0.0008403285531039027,-4.598323237522413
C,GS,0.13170580048473102,0.0008408621444659624,-4.598159491988421
MMM,ROP,-0.1362190696329447,0.0008426041658571734,-4.597625587894927
ALL,FISV,-0.07419474435664597,0.000843375946883547,-4.5973893791814096
ALL,FTNT,-0.3372277540548698,0.0008464523951431688,-4.596449822213657
D,EQR,-0.5072164105119737,0.0008481564021924856,-4.595930790549436
ATO,CHD,-1.0800644355664013,0.0008488391942279074,-4.59572309007463
REG,ULTA,-0.010856067316778226,0.000852459524775164,-4.594624422541104
REG,STLD,-0.04824602298456871,0.0008532858840291001,-4.5943742594742565
DOC,ROL,-0.2943355170554849,0.0008545389066819948,-4.593995366071197
CI,NDSN,-0.8910451808854621,0.0008569206004617531,-4.593276615306837
ALL,CHD,-0.4307521699566394,0.0008580263157848812,-4.592943567593637
MSCI,WMB,-1.1342939491588757,0.000863639782617179,-4.591258943228383
O,TTWO,0.062023413085763764,0.0008664016456587119,-4.59043386206661
MSCI,TRV,-0.22059036999315038,0.0008703691394693514,-4.58925291554494
AFL,KDP,-0.6410190707918819,0.0008713165118033883,-4.588971671526732
MSCI,WAT,0.189789885725195,0.0008734889652667936,-4.5883278218255485
EVRG,FDS,-0.054063752150286894,0.0008778825277582641,-4.587030278029502
EG,IBM,-0.33630662122361404,0.0008780892281650095,-4.586969383591118
ALL,WYNN,0.20509773167015236,0.0008803888905364095,-4.586292802484612
MSCI,WAB,0.5850429055824802,0.0008808636412838312,-4.586153332947536
STZ,HST,-10.555061758006431,0.0008831383444295075,-4.585486059941563
D,OTIS,-0.3695729765569573,0.000885971905971695,-4.584657098526793
CPB,JCI,-0.24237611394729994,0.0008875674390725587,-4.5841914167113424
ALL,TPR,0.17850273014177923,0.0008898532113672078,-4.583525643096548
CBOE,PG,-1.6149065678678467,0.0008918344957089778,-4.582949852951808
MMM,PSX,0.7932949749661576,0.0008935981655032631,-4.58243831258886
STZ,CMI,-0.2574168695608041,0.000894224193060618,-4.582256965124462
MSCI,VTR,-0.9118349519817778,0.0008947447493818365,-4.582106261126334
ALL,NI,2.1687284309162287,0.000901564818577499,-4.580139367486484
KMI,NI,-0.09981473807359345,0.0009031154567436479,-4.579694112905123
AEP,MMC,-0.29170408893915145,0.0009038914290101292,-4.5794715669746004
AEE,AAPL,0.06645249007630709,0.0009049741527325297,-4.579161344905318
CBRE,RF,5.816584347735765,0.0009079373058887304,-4.578314117274655
DUK,IEX,-0.25253203460570334,0.0009083107446305553,-4.578207527225478
CAG,IDXX,-0.029498212845684275,0.0009115628521699854,-4.577281015329735
AEE,AVY,-0.2522805059109066,0.0009116265665318477,-4.577262894329062
AIZ,MDLZ,-2.366131861986123,0.0009126032721154012,-4.576985257950269
STZ,INTC,-2.385488545593277,0.0009134430260108414,-4.576746773709516
CPT,LDOS,-0.25113918233714544,0.0009140352595239154,-4.57657870703443
ALL,EA,0.15768996683065553,0.0009173120156977748,-4.57565065462636
MMM,CRL,0.28624409550384283,0.0009181822065345809,-4.575404718666385
MSCI,NVR,0.015997092352739207,0.0009198978289119894,-4.574920483376802
ALL,SW,-0.8229996215049689,0.0009234994407808333,-4.573906673372276
ESS,NEM,-0.6408689115155112,0.0009271374629615826,-4.572886368214162
MSCI,XEL,-0.869342576072649,0.0009282523971644065,-4.572574429092999
KO,MET,-0.4640722296485759,0.000928557277783302,-4.572489189937941
AWK,FDX,-0.25621211302946284,0.0009288219949841002,-4.572415201018686
MSCI,WY,3.0589080566372,0.0009289925861443424,-4.572367530959008
MSCI,RJF,0.7343797038605718,0.0009293005532131546,-4.5722814932852165
ALL,CAG,-1.0635114357800957,0.0009327789483311877,-4.571311574045803
CBOE,EW,2.8654423692040987,0.0009334084864449359,-4.5711363952014805
MMM,MMC,-0.372206421594257,0.000934584115795338,-4.570809554054059
DAY,SBAC,-0.3172878177188085,0.0009351248620210414,-4.570659348459773
ALL,FTV,-0.2603652459290817,0.0009367787528372048,-4.570200444005583
JNJ,ROP,-0.3383268858615536,0.0009385461954935011,-4.569710870532205
ACGL,CTSH,0.19312587044700327,0.0009401875450372579,-4.569256997071053
CCI,HAL,-1.6680202825781825,0.0009435878053815668,-4.568319098269709
AEE,DXCM,-0.21077350682670606,0.000944092184751533,-4.568180244278454
XOM,VRSK,-0.09529626565685799,0.0009499614099204142,-4.566569554481127
ALL,IDXX,0.03962950417152396,0.0009544572732599798,-4.565342048058441
CMS,IR,-0.29122111654456817,0.0009555179671671513,-4.565053236206203
AVB,CBOE,-0.6854551313881826,0.0009603502099702517,-4.563741273421634
CNP,DOW,-0.3313584502688131,0.0009618812076595949,-4.563326894215067
CVS,ROP,-0.11505552147825535,0.0009636346108419317,-4.562853076903393
F,GIS,-0.23509051734769285,0.0009649280249697775,-4.562504078316293
IQV,RSG,-1.635183336442917,0.00096996252726857,-4.561149789624051
D,LDOS,0.1129863315716657,0.0009709878517239501,-4.56087478275497
AEE,SRE,0.24761374036085732,0.0009724254962450787,-4.56048964323825
MSCI,TXN,0.43455967231580267,0.0009724780129764751,-4.560475584300874
AEE,AMP,-0.0670802427903003,0.0009770882761287064,-4.559244160509875
AEE,ESS,-0.09708120633780554,0.0009820042279535804,-4.557937064473522
CVX,PEP,0.6619025133227076,0.0009838635999900557,-4.557444274676158
ETR,UDR,-1.4963658238163304,0.0009913937824448528,-4.555457423192978
AEE,MMC,-0.09293217467875477,0.0009928612482349337,-4.555071875306064
KMI,WELL,-0.014612465695635539,0.0009962001578904993,-4.554196626015911
ACGL,FICO,0.0066233448540272116,0.000998459363038035,-4.55360596264858
AEP,FDS,-0.08457328330356316,0.0010030770115669445,-4.55240257180376
CINF,HCA,0.15620799286624668,0.0010058222240097068,-4.55168960588577
MMM,AAPL,0.2750360536195436,0.0010069315497366026,-4.5514020167175095
MSCI,DIS,0.8302410025431143,0.0010113644738599641,-4.550255747430847
MSCI,TMO,0.09466650634625703,0.0010124119162406222,-4.549985585748166
EG,ROL,-2.257963316005115,0.0010124428384055719,-4.549977614121415
CTRA,UPS,0.11198695393802793,0.0010141065271711573,-4.549549056491616
ATO,OKE,-0.8464600189718797,0.0010141375986076966,-4.5495410589106715
D,UDR,-0.6915284923156652,0.0010165583060279836,-4.548918688691232
KMI,XEL,-0.05214149269151164,0.001023166178297304,-4.547226820899422
BG,KMB,-0.4836734070056386,0.0010247909744731146,-4.546812377316078
DE,TDG,0.20113592774568562,0.0010250317756790935,-4.5467510074625315
ACGL,GNRC,-0.040738995643629046,0.0010254820721770429,-4.54663628247533
KMB,WDC,-0.26317750273296436,0.0010268932778002536,-4.546277045476495
EG,LVS,-0.8891130457268964,0.0010292726372274914,-4.545672399588836
AEE,EA,0.08971458837885275,0.0010334813079799982,-4.544606082174074
MMM,CSCO,1.3694151658525378,0.001035085632230326,-4.544200676556436
ACGL,ES,-0.1531986193950774,0.0010367722103073946,-4.543775119137348
GIS,HII,-0.09764803980788225,0.0010377637594139043,-4.543525233661071
REG,ROP,0.022698975185640954,0.0010466877730725356,-4.541286244121551
MRNA,UPS,0.2938071644783054,0.001048164374167381,-4.540917495361849
CI,SRE,-1.9902224411565215,0.0010499410782447783,-4.5404744460308955
ED,RJF,-0.3207837059058737,0.0010501660002642638,-4.5404184081783505
ALL,RTX,0.20584034694787362,0.0010507458055991768,-4.540274005220656
AFL,SBAC,-0.11761726310330846,0.0010518928999568551,-4.539988536012667
ED,QCOM,-0.31312748878534924,0.0010535605707220508,-4.539574033633448
BG,ESS,-0.3544125722836399,0.0010543242699905893,-4.539384419729816
CARR,CTAS,0.41643597884008327,0.0010561075429554396,-4.538942162276925
EQT,ZBH,-0.29264313408651965,0.0010591585846288247,-4.538187111405548
AEE,DVA,-0.14083038667444733,0.0010600617175212607,-4.537964000471377
CVS,LII,-0.13360892387768086,0.0010708392692093237,-4.535315134362099
STZ,F,-12.967529000897287,0.0010719344724482486,-4.53504735655735
STZ,EXPE,-0.4507544412676765,0.0010731921965286642,-4.534740157754219
FANG,MRNA,1.6247757762444308,0.0010732695234529955,-4.5347212816593885
CVS,DVA,-0.44452563886021956,0.0010734672610521274,-4.534673018179715
ALL,RL,0.0763512078949001,0.0010735883341177776,-4.534643470961321
AEE,UDR,-0.6154867235094876,0.0010761033166344159,-4.534030406846506
MSCI,VICI,-1.62682969811311,0.0010762856442085224,-4.533986013913156
NI,OKE,-0.13510369670531283,0.0010777809036615236,-4.533622214743797
NI,HOOD,0.046681957141128855,0.0010793879754885374,-4.533231737276056
CINF,PG,-0.9018672675054809,0.0010800270709414932,-4.533076604444423
ALL,IBKR,-0.041235916679591304,0.0010820832234452143,-4.532578079521906
ALL,AEP,0.5728926757326505,0.0010824318258123016,-4.532493646884599
EQR,HII,-0.07080596077657032,0.001083844548566889,-4.532151740895552
AEE,CPT,-0.2653361378505708,0.0010844982638230488,-4.531993670272906
AEP,HRL,-1.9787996361601299,0.001091076286688009,-4.530408021227278
SJM,WAB,-0.2996902620109565,0.0010944770332949015,-4.5295917642507915
ALL,CPB,-0.9047371988376401,0.001094878900740916,-4.529495463580306
MSCI,VST,0.12641277356784422,0.0010951296280248379,-4.529435397807527
EG,JCI,-0.648989864640291,0.001095270853213256,-4.529401570691459
D,JPM,0.08607494832618509,0.0010977973423330829,-4.528797098646243
AEE,EVRG,0.7095348292609652,0.0010986619553219705,-4.52859053539365
CHRW,PAYX,-1.513787282605225,0.0011018540901263894,-4.527829221753816
CLX,ROL,-4.2936805498240505,0.0011023852759718298,-4.527702735817533
MMM,GOOGL,0.1493097064044132,0.0011033475814604984,-4.527473736736106
XOM,LRCX,0.09832511416184393,0.0011065014784973535,-4.526724512841368
STZ,HUBB,-0.3408063182370267,0.0011080829227195386,-4.526349584053384
ACGL,CMS,-0.21506471522836312,0.0011084372258562693,-4.526265654454227
AMP,DXCM,2.6401512063178965,0.0011092517384278695,-4.526072802544523
CI,MS,-0.7902372389209333,0.0011127579920345019,-4.525244136331972
EG,PH,-0.10122590437917686,0.0011135754335676817,-4.525051293473292
MSCI,SYK,0.49126089446706694,0.0011221701368192456,-4.52303168499956
MSCI,SBAC,-0.19044345226229836,0.0011230065017609537,-4.522835926078063
ALL,STX,0.05142468225598896,0.0011279716160514255,-4.521676593147502
ALL,FDS,-0.049488283685396574,0.001130217135905204,-4.521153839282332
ALL,DOC,-2.4266579239743264,0.0011314490034079472,-4.52086747439766
AVGO,STZ,-2.8061438391155624,0.0011327232638131987,-4.520571561097347
AEE,BAX,-0.39039318797967737,0.0011370878946674393,-4.519560343129546
ON,TRMB,0.6686492252034707,0.001138094082323541,-4.519327739412423
STZ,DDOG,-0.6572910630943637,0.0011398037772913368,-4.5189329438956465
MSCI,OKE,0.6870674874453281,0.0011422168546638047,-4.518376666916556
CI,CFG,-2.5246613898150665,0.0011448578856968106,-4.517769097893125
DGX,TTWO,0.34939964791658024,0.001145925410412294,-4.517523885482691
LNT,ETR,0.4869496741577386,0.001146425312993867,-4.517409130299454
ALL,JCI,0.27161067510979703,0.0011466392668312065,-4.517360030393198
NI,TEL,0.04572496167285903,0.0011528445796301168,-4.515939695096776
ETR,MMC,-0.2394444631986785,0.001154217740214173,-4.515626357463132
DVN,HOLX,0.19640710967753244,0.0011550854880097296,-4.515428528076638
SNA,WM,-0.7587775893582972,0.0011559436718621711,-4.515233015592016
EVRG,UDR,-1.1621032139759204,0.0011568375885680515,-4.51502950654459
AKAM,AWK,-0.7421241460260152,0.0011573227542957271,-4.514919115229173
ACGL,RMD,-0.03990272449846963,0.0011582734205207827,-4.514702932389371
GD,MMC,-1.6068579065329915,0.0011612906374682686,-4.514017909214251
ALL,WEC,0.8244980189108684,0.0011627039707434895,-4.513697600367156
AEE,DELL,0.09002888314853118,0.0011658380488037247,-4.512988608454955
AEP,VRSK,-0.17470938234812475,0.0011668513978746829,-4.512759749248371
ACGL,LW,-0.15116586132847717,0.0011686980812301404,-4.512343163203681
ACGL,LH,-0.04096344539196797,0.0011728700827204467,-4.511404276898035
PODD,VRTX,-0.5686088799424365,0.0011733473906021797,-4.511297060285462
ESS,NOC,-0.22660669145275253,0.0011743683677230068,-4.511067857157657
REG,WDC,-0.01992204549148219,0.001176057098818029,-4.510689155550194
CMCSA,FE,-1.0317546661897565,0.0011790440470994161,-4.510020567882265
AFL,ICE,-0.14915663067629392,0.0011793087430010088,-4.509961395642851
ALL,DUK,0.7645830569879207,0.0011794147487527544,-4.50993770174763
CI,CSX,-5.908596427326667,0.0011836496615833178,-4.508992757629288
AEE,KVUE,-0.6589911045690934,0.0011840222662983819,-4.5089097688291035
DVN,PFE,1.2471416513914473,0.001187000927965965,-4.508247218570984
D,MMC,-0.11236819310873808,0.001189013248278129,-4.507800492005743
JNJ,PAYX,-1.1868037285921171,0.0011907840498397075,-4.507407965232645
MSCI,STE,-0.1569529382162009,0.0011907925408362464,-4.507406084379632
MSCI,VRTX,-0.06956126606342315,0.0011910459386880927,-4.507349959615645
LH,VRTX,-0.3140616198357642,0.001191049065646747,-4.5073492670992525
MSCI,WELL,-0.22560896783593462,0.0011912538035270754,-4.507303928224858
L,ROP,-0.13097614036876026,0.0011957679808444947,-4.506306115458912
MMM,GOOG,0.1501803511084014,0.0011961586652787409,-4.506219924125082
BAX,GD,-0.14727276821413043,0.0011963555553877279,-4.5061764969300055
ALL,WMT,0.3786840984793464,0.0011963788184353298,-4.506171366341629
ALL,MCD,0.41286033232212804,0.0011968076028722042,-4.506076816028642
REG,WAB,-0.04991086458584288,0.0012023842759161909,-4.504849988646415
ED,HST,-3.127980846078302,0.0012024043143209681,-4.5048455899314375
ALL,STZ,-0.14200027089408412,0.0012080658416419663,-4.503605537433541
EG,IDXX,-0.08589201977826198,0.0012081151235833825,-4.503594766980217
ALL,WRB,0.9084972340191751,0.0012086685154262312,-4.50347385264172
MMM,MTD,0.06996924828525576,0.0012120845251094104,-4.5027286078344755
CPB,HWM,-0.11644314822927569,0.0012171558896916606,-4.501625835486268
MMM,AVGO,0.11538873263154209,0.0012186539842103535,-4.501300894333532
ACGL,AZO,-0.0025018163343758387,0.0012221971244445432,-4.500533858210945
ALL,GPN,-0.29977474215279587,0.0012260932073230079,-4.499692807993062
MMM,BAC,1.6645794138087853,0.0012290778073604765,-4.499050206155095
GE,NVDA,1.3898179049936896,0.001229884745739216,-4.498876717758996
EG,HCA,-0.15981695989699563,0.0012299153848697021,-4.498870132567344
AEP,CMG,-0.7952504475869522,0.001230322230187819,-4.498782704834956
ALL,TRV,0.44159219693069385,0.0012355384976090017,-4.4976641563167075
BG,FISV,-0.1215811871994507,0.0012406654244937533,-4.496569052524553
MSCI,UBER,-0.28566573256568606,0.0012412473580802894,-4.496445019434174
ETR,FSLR,0.09934407464499323,0.0012413952293100568,-4.496413510867685
XOM,HOLX,0.503656475437979,0.0012421416326189594,-4.496254519866261
CMCSA,ETR,-0.4703829361828234,0.0012432304304021825,-4.496022755419192
AEE,CDW,-0.1313706100207256,0.0012440509078244812,-4.495848231503214
EG,STE,-0.5460242581625376,0.0012481849891933696,-4.4949705012107835
ED,UAL,-0.28546842014109414,0.0012492095053320954,-4.494753399900856
KMI,PNW,-0.07394476256352599,0.0012493003392403995,-4.494734159653762
PNW,TFC,-0.38826985724865465,0.0012493106386880714,-4.494731978128866
MCD,SWKS,-0.6884785092012575,0.0012574927010104303,-4.493004216951529
PTC,VLTO,3.9029430185893976,0.0012580116887064064,-4.492894979311816
PRU,SO,-1.0251802031305182,0.0012586788636853932,-4.492754612659074
CAG,HWM,-0.10938296965536085,0.0012594432238402819,-4.492593884571192
PCG,RCL,-0.01722012709613395,0.0012616177535398068,-4.492137126255721
CBOE,CAG,-4.718185056740556,0.001267461719062848,-4.490913236016828
APP,CL,-23.446872525344244,0.0012700579378283668,-4.490371203386207
MMM,PGR,-0.2916994821533125,0.0012703907435412092,-4.490301795740423
ALL,ERIE,-0.07176761378754988,0.001271952354854903,-4.4899763433405475
MSCI,PSX,0.4077405868742649,0.0012744659866648664,-4.489453264363625
ACGL,NWSA,-0.40152048480448066,0.0012769947018312045,-4.488928016921036
DPZ,HOLX,-3.4964290183291498,0.0012779763172180764,-4.488724383902216
AEE,MOH,-0.030958183933054717,0.001279413749909188,-4.488426456166293
ALL,EW,0.7659105131981269,0.0012813370604891888,-4.488028311624108
MSCI,PGR,-0.08978445084924525,0.0012814151043631474,-4.488012167534721
MSCI,TSN,-0.4572445656168131,0.0012828428443862078,-4.4877169882219325
ALL,HRL,-1.014349040051597,0.0012847597300121151,-4.487321161692439
MSCI,NOC,-0.07512505601979404,0.0012848081581019128,-4.487311168690656
MSCI,PLTR,-0.09164819031741528,0.0012875990847582741,-4.486735861552244
ACGL,PCG,0.9477699994897579,0.0012901635154487457,-4.486208267714731
ALL,FE,1.4704425290648662,0.0012902759333733808,-4.486185161771896
L,NEM,0.37901292676198717,0.0012930474280434695,-4.485616112580242
AWK,WST,-0.14526135061022252,0.0012963913155897356,-4.484931050998571
F,L,0.16646739326668344,0.0012973680235138295,-4.484731264062974
ACGL,DD,-0.05579497236746025,0.0012994363927889268,-4.484308639037064
REG,TJX,-0.06387537128736082,0.0013009085129273258,-4.484008226246516
MSCI,TJX,-0.19332526335394695,0.0013011676797855087,-4.483955371380486
MSCI,TMUS,-0.13283497043612186,0.001301529062663298,-4.483881686820905
ESS,MLM,-0.227064418108159,0.0013033665448260975,-4.483507326309834
REG,STX,-0.01225206694314418,0.001305151261255349,-4.483144187019951
DXCM,PPG,1.1716418687503098,0.001305291130488616,-4.483115747163519
EXC,PPG,-0.2092248222932457,0.0013053314425440477,-4.483107550970267
ESS,IDXX,-0.11011782426941569,0.0013069210756971594,-4.482784536941189
AEE,ADP,-0.07674036612348736,0.0013119291228418045,-4.481769290277067
AVB,F,-9.109570268770037,0.0013142014729038123,-4.481309824074798
AWK,QCOM,-0.45954740660928106,0.0013143314537749852,-4.481283564521338
STZ,DELL,-0.7577065380721137,0.0013152880815771226,-4.481090375025049
ALL,ULTA,0.04581968521863353,0.0013201582299866615,-4.4801088832082465
DVN,PEP,0.1297221108078398,0.001321552367197071,-4.479828541273768
MSCI,USB,2.2305794934774865,0.0013220956102366007,-4.479719377188819
PNW,WST,-0.04372060511970895,0.0013248063037014177,-4.479175290660717
AFL,FDS,-0.028813982918993893,0.001326802606418898,-4.478775259007715
AEE,NVDA,0.06406777529009273,0.0013305601597865492,-4.4780238169646145
ALL,HAS,0.4304080889812679,0.0013312893062592927,-4.477878230265416
ACGL,EXC,-0.2660672003988609,0.0013332473113836047,-4.477487648278844
AFL,COST,-0.031321918701339276,0.0013337700640707842,-4.477383460266593
RVTY,TRGP,0.5549525535257585,0.0013345403153259476,-4.477230013541115
CVS,GDDY,-0.27515067005669014,0.0013345543814188665,-4.477227212111784
D,LHX,0.07256360961163301,0.0013347727496997902,-4.4771837250081346
CI,CMI,-0.252197879143753,0.0013351227633712072,-4.477114035127123
DELL,ES,3.431970783152641,0.001336427352790847,-4.476854433312341
ALL,KLAC,0.016417596936281614,0.00133691487412022,-4.476757481501965
ALL,MLM,0.0652368508942186,0.0013377274556576535,-4.476595959242078
AFL,DPZ,-0.06023645505170159,0.0013411292833076882,-4.475920746847794
O,SLB,-0.24327374732163976,0.001343738770697519,-4.475403883646895
COP,DECK,0.1085354995165759,0.0013440401214538317,-4.475344255154449
PCG,SNPS,-0.008785852980675031,0.0013469670602513529,-4.474765747234442
CL,VLO,-0.2517309396179003,0.0013474442816202971,-4.474671535818548
AEE,ROP,-0.032564720398651395,0.0013483630196434015,-4.47449024924692
MSCI,TSLA,0.07398147950975571,0.0013488297193709994,-4.47439820355714
FSLR,WDC,0.9914945168460378,0.0013501960887064594,-4.474128889529342
MSCI,TSCO,1.236118585873708,0.001353010783691818,-4.473574907581047
PG,RTX,-0.3694971181597754,0.0013550234504842338,-4.473179437412053
MSCI,NEM,-0.2108172056980235,0.0013550865298680944,-4.473167051756165
MSCI,NXPI,0.38156996996006887,0.0013556146535329302,-4.47306337559872
BG,TYL,-0.12583161561779338,0.0013567872367728517,-4.472833319876168
CL,D,-1.477460227016201,0.0013680186386997252,-4.470639108740715
ALL,LHX,0.11544182191262282,0.0013736782816300055,-4.469539773452632
KO,NVR,-0.0042832541171170906,0.001373823037330454,-4.469511711350388
FICO,GPC,-16.526151822619404,0.0013753034579244104,-4.469224877550842
CINF,STX,0.12510488387128135,0.0013771958557552667,-4.468858641257583
AEE,MAA,-0.14875967335722537,0.0013783311531069575,-4.46863915186446
VTR,ZTS,-0.32107200742662934,0.001381538722675124,-4.468019935052898
CB,KIM,-9.150418181756711,0.0013870067157026802,-4.466967428891641
MSCI,TER,0.09189712731058763,0.0013887603273785554,-4.466630703911739
AEP,UDR,-1.827290843620524,0.00139308117205897,-4.465802711931729
MSCI,SMCI,-0.19505839063920594,0.0013944828466039025,-4.465534626799734
AEE,AEP,0.43607646449265025,0.0013956569635807984,-4.465310257657757
ALL,SCHW,0.4647895959407755,0.0013959118196827335,-4.4652615788910985
MSCI,REGN,0.07428085710426371,0.0013959247194268586,-4.465259115196842
MSCI,VLO,0.11907708555198734,0.0013983962391098351,-4.464787475956939
ALL,STE,0.3722496619607005,0.0013999942823524976,-4.4644829352177045
AEE,FTNT,-0.173997220360545,0.0014009427372019979,-4.464302340339445
ALL,JPM,0.11174796744879358,0.0014018024864983168,-4.464138734259247
CINF,KHC,-3.7730571050172386,0.0014023724170229906,-4.464030330796024
ATO,EA,0.3674605875470071,0.0014049556042369747,-4.4635395105445745
ALL,LDOS,0.16884612310458796,0.0014055008284830546,-4.463436022312738
DVN,RSG,-0.07833692095883846,0.0014055320108355073,-4.463430104766015
ACGL,GPC,-0.08093401971586993,0.0014111568830360588,-4.462364655804401
SO,SMCI,0.3074987267094864,0.0014118728994938696,-4.462229313796467
MSCI,ZBH,0.5641525584421995,0.001412820605709038,-4.462050275903379
MSCI,SYF,0.5031110202162281,0.0014192355075704289,-4.4608413250201915
FIX,UDR,-69.33098096415769,0.00142005995777163,-4.460686318668383
MSCI,PLD,0.5291062341551866,0.001423029131362661,-4.4601287728289725
